flag,stream_link,abstract,category,metar,description
kful2,http://d.liveatc.net/kful2,KFUL Ground/Tower,US-Class-D,,
kfws,http://d.liveatc.net/kfws,KFWS Ground/Tower,US-Class-D,,
kfxe3_atis,http://d.liveatc.net/kfxe3_atis,KFXE ATIS,US-Class-D,,
kfxe3_gnd,http://d.liveatc.net/kfxe3_gnd,KFXE Ground,US-Class-D,,
kfxe_pa,http://d.liveatc.net/kfxe_pa,KFXE Practice Area,US-Class-D,,
kfxe3,http://d.liveatc.net/kfxe3,KFXE Tower #1,US-Class-D,,
kfyv,http://d.liveatc.net/kfyv,KFYV Gnd/Twr/App/ZME,US-Class-D,,
kgai,http://d.liveatc.net/kgai,KGAI CTAF/UNICOM,US-Class-D,,
kgdm,http://d.liveatc.net/kgdm,KGDM/KORE CTAF,US-Class-D,,
kgeu1_app,http://d.liveatc.net/kgeu1_app,KGEU App/Dep,US-Class-D,,
kgeu1_atis,http://d.liveatc.net/kgeu1_atis,KGEU ATIS,US-Class-D,,
kgeu1_gnd,http://d.liveatc.net/kgeu1_gnd,KGEU Ground,US-Class-D,,
kgeu1_twr,http://d.liveatc.net/kgeu1_twr,KGEU Tower,US-Class-D,,
kgfk3_app,http://d.liveatc.net/kgfk3_app,KGFK Approach,US-Class-D,,
kgfk3_atis,http://d.liveatc.net/kgfk3_atis,KGFK ATIS,US-Class-D,,
kgfk3_gnd,http://d.liveatc.net/kgfk3_gnd,KGFK Ground,US-Class-D,,
kgfk3_twr1,http://d.liveatc.net/kgfk3_twr1,KGFK Tower 1 (118.4/IFR/VFR),US-Class-D,,
kgfk3_twr2,http://d.liveatc.net/kgfk3_twr2,KGFK Tower 2 (120.55/VFR),US-Class-D,,
kgfl,http://d.liveatc.net/kgfl,KGFL CTAF/App,US-Class-D,,
kgif_awos,http://d.liveatc.net/kgif_awos,KGIF ASOS,US-Class-D,,
kgif_s,http://d.liveatc.net/kgif_s,KGIF CTAF/GCO/Guard,US-Class-D,,
kgif_gco_guard,http://d.liveatc.net/kgif_gco_guard,KGIF GCO/Guard,US-Class-D,,
kgif_ctaf,http://d.liveatc.net/kgif_ctaf,KGIF/F57 CTAF,US-Class-D,,
kgjt,http://d.liveatc.net/kgjt,KGJT Gnd/Twr/App/ZDV,US-Class-D,,
kgkt2,http://d.liveatc.net/kgkt2,KGKT CTAF,US-Class-D,,
kgky_gnd_twr,http://d.liveatc.net/kgky_gnd_twr,KGKY Ground/Tower,US-Class-D,,
kgmu_atis,http://d.liveatc.net/kgmu_atis,KGMU ATIS,US-Class-D,,
kgmu_gnd,http://d.liveatc.net/kgmu_gnd,KGMU Ground,US-Class-D,,
kgmu,http://d.liveatc.net/kgmu,KGMU Ground/Tower,US-Class-D,,
kgmu_twr,http://d.liveatc.net/kgmu_twr,KGMU Tower,US-Class-D,,
kgnv,http://d.liveatc.net/kgnv,KGNV Ground/Tower,US-Class-D,,
kgpm2_twr,http://d.liveatc.net/kgpm2_twr,KGPM Tower,US-Class-D,,
kgpt_app,http://d.liveatc.net/kgpt_app,KGPT App/Dep,US-Class-D,,
kgpt_app1,http://d.liveatc.net/kgpt_app1,KGPT App/Dep #1,US-Class-D,,
kgpt_app2,http://d.liveatc.net/kgpt_app2,KGPT App/Dep #2,US-Class-D,,
kgpt_app_final,http://d.liveatc.net/kgpt_app_final,KGPT Approach (Final),US-Class-D,,
kgpt_atis,http://d.liveatc.net/kgpt_atis,KGPT ATIS,US-Class-D,,
kgpt_guard,http://d.liveatc.net/kgpt_guard,KGPT Emergency/Guard,US-Class-D,,
kgpt_gnd_twr,http://d.liveatc.net/kgpt_gnd_twr,KGPT Gnd/Twr,US-Class-D,,
kgpt_gnd,http://d.liveatc.net/kgpt_gnd,KGPT Ground,US-Class-D,,
kgpt_twr,http://d.liveatc.net/kgpt_twr,KGPT Tower,US-Class-D,,
kgqq,http://d.liveatc.net/kgqq,KGQQ CTAF/Del/App,US-Class-D,,
kgtu,http://d.liveatc.net/kgtu,KGTU Gnd/Twr,US-Class-D,,
kgvl1_awos,http://d.liveatc.net/kgvl1_awos,KGVL AWOS,US-Class-D,,
kgvl1_ctaf,http://d.liveatc.net/kgvl1_ctaf,KGVL CTAF/Clearance,US-Class-D,,
kgwb1_awos,http://d.liveatc.net/kgwb1_awos,KGWB AWOS,US-Class-D,,
kgwb1_ctaf,http://d.liveatc.net/kgwb1_ctaf,KGWB CTAF,US-Class-D,,
kgws2,http://d.liveatc.net/kgws2,KGWS CTAF/Guard,US-Class-D,,
kgxy2_rco,http://d.liveatc.net/kgxy2_rco,KGXY RCO (Denver Radio),US-Class-D,,
kgmu_kgyh_twr,http://d.liveatc.net/kgmu_kgyh_twr,KGYH Tower,US-Class-D,,
kgyi_atis,http://d.liveatc.net/kgyi_atis,KGYI ATIS,US-Class-D,,
kgyi,http://d.liveatc.net/kgyi,KGYI Ground/Tower,US-Class-D,,
kgyr2_gnd,http://d.liveatc.net/kgyr2_gnd,KGYR Ground,US-Class-D,,
kgyr2_gnd_twr,http://d.liveatc.net/kgyr2_gnd_twr,KGYR Ground/Tower,US-Class-D,,
kgyr2_twr,http://d.liveatc.net/kgyr2_twr,KGYR Tower,US-Class-D,,
khbz1_ctaf,http://d.liveatc.net/khbz1_ctaf,KHBZ CTAF,US-Class-D,,
khdc,http://d.liveatc.net/khdc,KHDC De/Gnd/Twr/App/ZHU,US-Class-D,,
khef,http://d.liveatc.net/khef,KHEF Del/Gnd/Twr,US-Class-D,,
khfd,http://d.liveatc.net/khfd,KHFD Ground/Tower,US-Class-D,,
kmrb1_khgr_twr,http://d.liveatc.net/kmrb1_khgr_twr,KHGR Tower,US-Class-D,,
khio_gnd,http://d.liveatc.net/khio_gnd,KHIO Ground,US-Class-D,,
khio,http://d.liveatc.net/khio,KHIO Tower (Both),US-Class-D,,
khio_twr_pri,http://d.liveatc.net/khio_twr_pri,KHIO Tower (Primary),US-Class-D,,
khky2_asos,http://d.liveatc.net/khky2_asos,KHKY ASOS,US-Class-D,,
khky2_del,http://d.liveatc.net/khky2_del,KHKY Clearance Delivery (ZTL),US-Class-D,,
khky2_guard,http://d.liveatc.net/khky2_guard,KHKY Emergency/Guard,US-Class-D,,
khky2_gnd,http://d.liveatc.net/khky2_gnd,KHKY Ground,US-Class-D,,
khky2_twr,http://d.liveatc.net/khky2_twr,KHKY Tower,US-Class-D,,
khnd_atis,http://d.liveatc.net/khnd_atis,KHND ATIS,US-Class-D,,
khnd,http://d.liveatc.net/khnd,KHND Ground/Tower,US-Class-D,,
khpn_atis2,http://d.liveatc.net/khpn_atis2,KHPN ATIS,US-Class-D,,
khpn2_del_gnd_twr,http://d.liveatc.net/khpn2_del_gnd_twr,KHPN Del/Gnd/Tower #1,US-Class-D,,
khpn_del_gnd_twr,http://d.liveatc.net/khpn_del_gnd_twr,KHPN Del/Gnd/Tower #2,US-Class-D,,
khpn_del_gnd,http://d.liveatc.net/khpn_del_gnd,KHPN Delivery/Ground,US-Class-D,,
khpn_twr,http://d.liveatc.net/khpn_twr,KHPN Tower,US-Class-D,,
khpn_twr,http://d.liveatc.net/khpn_twr,KHPN Tower,US-Class-D,,
khpn2,http://d.liveatc.net/khpn2,NY Approach (NOBBI/NYACK/HAARP),US-Class-D,,
khrl2,http://d.liveatc.net/khrl2,KHRL Gnd/Twr/App,US-Class-D,,
khro,http://d.liveatc.net/khro,KHRO CTAF/ZME/Misc,US-Class-D,,
khsd2,http://d.liveatc.net/khsd2,KHSD CTAF,US-Class-D,,
khul_asos,http://d.liveatc.net/khul_asos,KHUL ASOS,US-Class-D,,
khul,http://d.liveatc.net/khul,KHUL/KPQI/ZBW01/15,US-Class-D,,
khut,http://d.liveatc.net/khut,KHUT Ground/Twr,US-Class-D,,
khvn,http://d.liveatc.net/khvn,KHVN Ground/Tower,US-Class-D,,
khwd,http://d.liveatc.net/khwd,KHWD Ground/Tower,US-Class-D,,
khwo2_atis,http://d.liveatc.net/khwo2_atis,KHWO ATIS,US-Class-D,,
khwo2_gnd,http://d.liveatc.net/khwo2_gnd,KHWO Ground,US-Class-D,,
khwo2_twr,http://d.liveatc.net/khwo2_twr,KHWO Tower (Both),US-Class-D,,
khwo2_twr2,http://d.liveatc.net/khwo2_twr2,KHWO Tower (Secondary),US-Class-D,,
khwv,http://d.liveatc.net/khwv,KHWV CTAF,US-Class-D,,
khxd,http://d.liveatc.net/khxd,KHXD Ground/Tower,US-Class-D,,
khya2_arinc,http://d.liveatc.net/khya2_arinc,ARINC Oceanic,US-Class-D,,
kfmh1_app,http://d.liveatc.net/kfmh1_app,Boston Approach (Cape North),US-Class-D,,
khya2_atis,http://d.liveatc.net/khya2_atis,KHYA ATIS,US-Class-D,,
khya2_del_gnd,http://d.liveatc.net/khya2_del_gnd,KHYA Del/Gnd,US-Class-D,,
khya2_del_gnd_twr,http://d.liveatc.net/khya2_del_gnd_twr,KHYA Del/Gnd/Twr,US-Class-D,,
khya2_121500,http://d.liveatc.net/khya2_121500,KHYA Emergency/Guard,US-Class-D,,
khya2_twr,http://d.liveatc.net/khya2_twr,KHYA Tower,US-Class-D,,
khyi1,http://d.liveatc.net/khyi1,KHYI Gnd/Twr/Misc,US-Class-D,,
khys2,http://d.liveatc.net/khys2,KHYS CTAF,US-Class-D,,
kiag2,http://d.liveatc.net/kiag2,KIAG Del/Gnd/Twr,US-Class-D,,
kifp2_twr,http://d.liveatc.net/kifp2_twr,KIFP Tower,US-Class-D,,
kikv2,http://d.liveatc.net/kikv2,KIKV Del/CTAF,US-Class-D,,
kilm2_gnd_twr_app,http://d.liveatc.net/kilm2_gnd_twr_app,KILM Gnd/Twr/App,US-Class-D,,
kilm2_s,http://d.liveatc.net/kilm2_s,KILM Gnd/Twr/App/ZDC,US-Class-D,,
kinf2,http://d.liveatc.net/kinf2,KINF CTAF,US-Class-D,,
kcid,http://d.liveatc.net/kcid,KCID Gnd/Twr/App/KIOW,US-Class-D,,
kipj,http://d.liveatc.net/kipj,KIPJ CTAF/Del,US-Class-D,,
kjsm_gnd,http://d.liveatc.net/kjsm_gnd,KISM Del/Gnd,US-Class-D,,
kjsm,http://d.liveatc.net/kjsm,KISM Del/Gnd/Twr,US-Class-D,,
kjsm_twr,http://d.liveatc.net/kjsm_twr,KISM Tower,US-Class-D,,
kiua1_ctaf,http://d.liveatc.net/kiua1_ctaf,KIUA CTAF,US-Class-D,,
kiwa1_atis,http://d.liveatc.net/kiwa1_atis,KIWA ATIS,US-Class-D,,
kiwa1_del,http://d.liveatc.net/kiwa1_del,KIWA Clearance Delivery,US-Class-D,,
kiwa1_gnd,http://d.liveatc.net/kiwa1_gnd,KIWA Ground,US-Class-D,,
kiwa1_twr,http://d.liveatc.net/kiwa1_twr,KIWA Tower,US-Class-D,,
kixd_atis,http://d.liveatc.net/kixd_atis,KIXD ASOS/ATIS,US-Class-D,,
kixd_gnd_twr,http://d.liveatc.net/kixd_gnd_twr,KIXD Ground/Tower/K34,US-Class-D,,
kjln2_atis,http://d.liveatc.net/kjln2_atis,KJLN ATIS,US-Class-D,,
kjln2_gnd,http://d.liveatc.net/kjln2_gnd,KJLN Ground,US-Class-D,,
kjln2_gnd_twr,http://d.liveatc.net/kjln2_gnd_twr,KJLN Ground/Tower,US-Class-D,,
kjln2_twr,http://d.liveatc.net/kjln2_twr,KJLN Tower,US-Class-D,,
kjnx2,http://d.liveatc.net/kjnx2,KJNX AWOS,US-Class-D,,
kjnx,http://d.liveatc.net/kjnx,KJNX CTAF,US-Class-D,,
kjqf,http://d.liveatc.net/kjqf,KJQF Ground/Tower,US-Class-D,,
kjra1_ctaf,http://d.liveatc.net/kjra1_ctaf,KJRA/KJRB CTAF #1,US-Class-D,,
jfk118_kjra,http://d.liveatc.net/jfk118_kjra,KJRA/KJRB CTAF #2,US-Class-D,,
kjra1_ctaf,http://d.liveatc.net/kjra1_ctaf,KJRA/KJRB CTAF,US-Class-D,,
kjwy2,http://d.liveatc.net/kjwy2,KJWY/2TS6 CTAF/Unicom,US-Class-D,,
kjyo1_awos,http://d.liveatc.net/kjyo1_awos,KJYO AWOS,US-Class-D,,
kjyo1_twr_ctaf,http://d.liveatc.net/kjyo1_twr_ctaf,KJYO CTAF/Tower,US-Class-D,,
kjyo1_del_gnd,http://d.liveatc.net/kjyo1_del_gnd,KJYO Del/Gnd,US-Class-D,,
kjyo1_s,http://d.liveatc.net/kjyo1_s,KJYO Del/Gnd/Twr/CTAF,US-Class-D,,
kiad2_5,http://d.liveatc.net/kiad2_5,ZDC Sectors 12/04,US-Class-D,,
klaf1_app,http://d.liveatc.net/klaf1_app,KLAF App/Dep,US-Class-D,,
klaf1_atis,http://d.liveatc.net/klaf1_atis,KLAF ATIS,US-Class-D,,
klaf1_gnd,http://d.liveatc.net/klaf1_gnd,KLAF Ground,US-Class-D,,
klaf,http://d.liveatc.net/klaf,KLAF Tower,US-Class-D,,
klal_app_dep,http://d.liveatc.net/klal_app_dep,KLAL Approach/Departure,US-Class-D,,
klal_atis,http://d.liveatc.net/klal_atis,KLAL ATIS,US-Class-D,,
klal_gnd,http://d.liveatc.net/klal_gnd,KLAL Ground/Advisory,US-Class-D,,
klal_twr,http://d.liveatc.net/klal_twr,KLAL Tower,US-Class-D,,
klal_air,http://d.liveatc.net/klal_air,Sun 'n Fun Air Show/Dep/Misc,US-Class-D,,
klbe1,http://d.liveatc.net/klbe1,KLBE Ground/Tower,US-Class-D,,
klbx,http://d.liveatc.net/klbx,KLBX CTAF,US-Class-D,,
klci_awos,http://d.liveatc.net/klci_awos,KLCI AWOS,US-Class-D,,
klci_del,http://d.liveatc.net/klci_del,KLCI Clearance Delivery,US-Class-D,,
klci,http://d.liveatc.net/klci,KLCI Del/CTAF,US-Class-D,,
kjra1_kldj,http://d.liveatc.net/kjra1_kldj,KLDJ CTAF,US-Class-D,,
klee1_app,http://d.liveatc.net/klee1_app,KLEE App/Dep,US-Class-D,,
klee1_asos,http://d.liveatc.net/klee1_asos,KLEE ASOS,US-Class-D,,
klee1_gnd,http://d.liveatc.net/klee1_gnd,KLEE Ground,US-Class-D,,
klee1_twr,http://d.liveatc.net/klee1_twr,KLEE Tower,US-Class-D,,
klfi,http://d.liveatc.net/klfi,KLFI Del/Gnd/Twr,US-Class-D,,
klgb_del,http://d.liveatc.net/klgb_del,KLGB Clearance Delivery,US-Class-D,,
klgb_gnd,http://d.liveatc.net/klgb_gnd,KLGB Ground,US-Class-D,,
klgb_twr,http://d.liveatc.net/klgb_twr,KLGB Tower,US-Class-D,,
kcco1_122975,http://d.liveatc.net/kcco1_122975,KCTJ/KLGC CTAF,US-Class-D,,
klhz,http://d.liveatc.net/klhz,KLHZ CTAF,US-Class-D,,
kden1_8,http://d.liveatc.net/kden1_8,KFTG/KEIK/KBDU/KLMO/Misc,US-Class-D,,
klmo,http://d.liveatc.net/klmo,KLMO CTAF,US-Class-D,,
kpbi2_klna,http://d.liveatc.net/kpbi2_klna,KLNA CTAF,US-Class-D,,
klns_gnd_twr,http://d.liveatc.net/klns_gnd_twr,KLNS Ground/Tower,US-Class-D,,
klns_twr,http://d.liveatc.net/klns_twr,KLNS Tower,US-Class-D,,
klou_atis,http://d.liveatc.net/klou_atis,KLOU ATIS,US-Class-D,,
klou_del_gnd,http://d.liveatc.net/klou_del_gnd,KLOU Del/Gnd,US-Class-D,,
klou1_s,http://d.liveatc.net/klou1_s,KLOU Del/Gnd/Twr,US-Class-D,,
klou,http://d.liveatc.net/klou,KLOU Tower,US-Class-D,,
klrd,http://d.liveatc.net/klrd,KLRD Ground/Tower,US-Class-D,,
kluk2,http://d.liveatc.net/kluk2,KLUK Twr/App/Dep,US-Class-D,,
klvj1,http://d.liveatc.net/klvj1,KLVJ CTAF,US-Class-D,,
klwm,http://d.liveatc.net/klwm,KLWM Ground/Tower,US-Class-D,,
klws,http://d.liveatc.net/klws,KLWS Ground/Tower,US-Class-D,,
kojc2_2,http://d.liveatc.net/kojc2_2,KLXT/3GV CTAF,US-Class-D,,
kojc2_1,http://d.liveatc.net/kojc2_1,KLXT/KMKC Area Helicopters,US-Class-D,,
klxv,http://d.liveatc.net/klxv,KLXV CTAF,US-Class-D,,
klyh2_gnd,http://d.liveatc.net/klyh2_gnd,KLYH Ground,US-Class-D,,
klyh_roa_app,http://d.liveatc.net/klyh_roa_app,KLYH Roanoke Approach,US-Class-D,,
klyh2_twr,http://d.liveatc.net/klyh2_twr,KLYH Tower,US-Class-D,,
klzu4_app,http://d.liveatc.net/klzu4_app,Atlanta App/Dep (SAT-P),US-Class-D,,
klzu4_twr,http://d.liveatc.net/klzu4_twr,KLZU Tower,US-Class-D,,
kman,http://d.liveatc.net/kman,KMAN/KEUL CTAF,US-Class-D,,
kmcc,http://d.liveatc.net/kmcc,KMCC CTAF/Del/Gnd/Twr,US-Class-D,,
korl_kmco_app_135300,http://d.liveatc.net/korl_kmco_app_135300,KMCO App/Dep (North Satellite),US-Class-D,,
kmaf2_kmdd_asos,http://d.liveatc.net/kmaf2_kmdd_asos,KMDD ASOS,US-Class-D,,
kmaf2_kmdd_del,http://d.liveatc.net/kmaf2_kmdd_del,KMDD Clearance Delivery,US-Class-D,,
kmaf2_kmdd_ctaf,http://d.liveatc.net/kmaf2_kmdd_ctaf,KMDD CTAF,US-Class-D,,
kmev,http://d.liveatc.net/kmev,KMEV CTAF/Unicom,US-Class-D,,
kmfd1_atis,http://d.liveatc.net/kmfd1_atis,KMFD ATIS,US-Class-D,,
kmfe_app,http://d.liveatc.net/kmfe_app,KMFE App/Dep,US-Class-D,,
kmfe,http://d.liveatc.net/kmfe,KMFE Gnd/Twr,US-Class-D,,
kmfr_app,http://d.liveatc.net/kmfr_app,KMFR App/Dep,US-Class-D,,
kmfr_guard,http://d.liveatc.net/kmfr_guard,KMFR Emergency/Guard,US-Class-D,,
kmfr_gnd,http://d.liveatc.net/kmfr_gnd,KMFR Ground,US-Class-D,,
kmfr_gnd_twr,http://d.liveatc.net/kmfr_gnd_twr,KMFR Ground/Tower,US-Class-D,,
kryy1_atlapp_121000,http://d.liveatc.net/kryy1_atlapp_121000,Atlanta Approach (N. Sat),US-Class-D,,
kryy1_kmge_gnd,http://d.liveatc.net/kryy1_kmge_gnd,KMGE Ground,US-Class-D,,
kryy1_kmge_twr,http://d.liveatc.net/kryy1_kmge_twr,KMGE Tower,US-Class-D,,
kmgw1_asos,http://d.liveatc.net/kmgw1_asos,KMGW ASOS,US-Class-D,,
kmgw1_gnd,http://d.liveatc.net/kmgw1_gnd,KMGW Ground,US-Class-D,,
kmgw1_twr,http://d.liveatc.net/kmgw1_twr,KMGW Tower,US-Class-D,,
kmgy1_a2a,http://d.liveatc.net/kmgy1_a2a,KMGY Air to Air,US-Class-D,,
kmgy1_app,http://d.liveatc.net/kmgy1_app,KMGY App/Dep,US-Class-D,,
kmgy1_awos,http://d.liveatc.net/kmgy1_awos,KMGY AWOS,US-Class-D,,
kmgy1_del,http://d.liveatc.net/kmgy1_del,KMGY Clearance Delivery,US-Class-D,,
kmgy1_ctaf,http://d.liveatc.net/kmgy1_ctaf,KMGY CTAF,US-Class-D,,
kmgy1_guard,http://d.liveatc.net/kmgy1_guard,KMGY Emergency/Guard,US-Class-D,,
kmhr,http://d.liveatc.net/kmhr,KMHR Ground/Tower,US-Class-D,,
kmhr_norcal,http://d.liveatc.net/kmhr_norcal,NORCAL App (EXPO/127.4),US-Class-D,,
kmhv1_app_133650,http://d.liveatc.net/kmhv1_app_133650,KMHV App/Dep (133.65),US-Class-D,,
kmhv1_app,http://d.liveatc.net/kmhv1_app,KMHV App/Dep (All),US-Class-D,,
kmhv1_awos,http://d.liveatc.net/kmhv1_awos,KMHV AWOS,US-Class-D,,
kmhv1_local,http://d.liveatc.net/kmhv1_local,KMHV Ground/Tower,US-Class-D,,
kmic,http://d.liveatc.net/kmic,KMIC Tower/CTAF,US-Class-D,,
kblm2,http://d.liveatc.net/kblm2,KBLM/N12/3N6/KMJX,US-Class-D,,
kmjx1,http://d.liveatc.net/kmjx1,KMJX CTAF,US-Class-D,,
kojc2_1,http://d.liveatc.net/kojc2_1,KLXT/KMKC Area Helicopters,US-Class-D,,
kmkc_atis,http://d.liveatc.net/kmkc_atis,KMKC ATIS,US-Class-D,,
kmkc_gnd,http://d.liveatc.net/kmkc_gnd,KMKC Ground,US-Class-D,,
kmkc_twr,http://d.liveatc.net/kmkc_twr,KMKC Tower,US-Class-D,,
kmkg3_app_n,http://d.liveatc.net/kmkg3_app_n,KMKG App/Dep (North),US-Class-D,,
kmkg3_app,http://d.liveatc.net/kmkg3_app,KMKG App/Dep (North/South),US-Class-D,,
kmkg3_app,http://d.liveatc.net/kmkg3_app,KMKG App/Dep (North/South),US-Class-D,,
kmkg3_app_s,http://d.liveatc.net/kmkg3_app_s,KMKG App/Dep (South),US-Class-D,,
kmkg3_atis,http://d.liveatc.net/kmkg3_atis,KMKG ATIS,US-Class-D,,
kmkg3_guard,http://d.liveatc.net/kmkg3_guard,KMKG Emergency/Guard,US-Class-D,,
kmkg3_all,http://d.liveatc.net/kmkg3_all,KMKG Gnd/Twr/App/Dep,US-Class-D,,
kmkg3_gnd,http://d.liveatc.net/kmkg3_gnd,KMKG Ground,US-Class-D,,
kmkg3_gnd_twr,http://d.liveatc.net/kmkg3_gnd_twr,KMKG Ground/Tower,US-Class-D,,
kmkg3_twr,http://d.liveatc.net/kmkg3_twr,KMKG Tower,US-Class-D,,
kmkg3_unicom,http://d.liveatc.net/kmkg3_unicom,KMKG UNICOM,US-Class-D,,
kmlb,http://d.liveatc.net/kmlb,KMLB Twr/App,US-Class-D,,
kmmu2_atis2,http://d.liveatc.net/kmmu2_atis2,KMMU ATIS,US-Class-D,,
kmmu2_del,http://d.liveatc.net/kmmu2_del,KMMU Clearance Delivery,US-Class-D,,
kmmu2_gnd2,http://d.liveatc.net/kmmu2_gnd2,KMMU Ground,US-Class-D,,
kmmu2_twr,http://d.liveatc.net/kmmu2_twr,KMMU Tower #1,US-Class-D,,
kmmu3,http://d.liveatc.net/kmmu3,KMMU Tower #2,US-Class-D,,
kmmv2,http://d.liveatc.net/kmmv2,KMMV CTAF,US-Class-D,,
kmqy1_del,http://d.liveatc.net/kmqy1_del,KMQY Clearance Delivery,US-Class-D,,
kmqy1_guard,http://d.liveatc.net/kmqy1_guard,KMQY Emergency/Guard,US-Class-D,,
kmqy1_gnd,http://d.liveatc.net/kmqy1_gnd,KMQY Ground,US-Class-D,,
kmqy1_gnd_twr,http://d.liveatc.net/kmqy1_gnd_twr,KMQY Ground/Tower,US-Class-D,,
kmqy1_twr,http://d.liveatc.net/kmqy1_twr,KMQY Tower,US-Class-D,,
kmrb1_atis,http://d.liveatc.net/kmrb1_atis,KMRB ATIS,US-Class-D,,
kmrb1_gnd,http://d.liveatc.net/kmrb1_gnd,KMRB Del/Gnd,US-Class-D,,
kmrb1_guard,http://d.liveatc.net/kmrb1_guard,KMRB Emergency/Guard,US-Class-D,,
kmrb1_twr,http://d.liveatc.net/kmrb1_twr,KMRB Tower/CTAF,US-Class-D,,
khky2_kmrn,http://d.liveatc.net/khky2_kmrn,KMRN CTAF,US-Class-D,,
kmso,http://d.liveatc.net/kmso,KMSO Gnd/Twr/App/ZLC/ZSE,US-Class-D,,
kmtj2,http://d.liveatc.net/kmtj2,KMTJ CTAF/ZDV/Guard,US-Class-D,,
kmtn_gnd,http://d.liveatc.net/kmtn_gnd,KMTN Ground/Misc,US-Class-D,,
kmtn_twr,http://d.liveatc.net/kmtn_twr,KMTN Tower,US-Class-D,,
kmtw2,http://d.liveatc.net/kmtw2,KMTW CTAF,US-Class-D,,
kmwa,http://d.liveatc.net/kmwa,KMWA Gnd/Twr/CTAF,US-Class-D,,
kmke3_kmwc,http://d.liveatc.net/kmke3_kmwc,KMWC Gnd/Twr,US-Class-D,,
ksan_kmyf_atis,http://d.liveatc.net/ksan_kmyf_atis,KMYF ATIS,US-Class-D,,
ksan_kmyf_gnd,http://d.liveatc.net/ksan_kmyf_gnd,KMYF Ground #2,US-Class-D,,
kmyf1_twr,http://d.liveatc.net/kmyf1_twr,KMYF Tower,US-Class-D,,
ksan_kmyf_twr,http://d.liveatc.net/ksan_kmyf_twr,KMYF Tower (Primary),US-Class-D,,
kblm1,http://d.liveatc.net/kblm1,KNEL/KWRI/ZNY,US-Class-D,,
kngp2_twr,http://d.liveatc.net/kngp2_twr,KNGP Tower,US-Class-D,,
kngu1,http://d.liveatc.net/kngu1,KNGU Del/Gnd/Twr,US-Class-D,,
knkt1_app,http://d.liveatc.net/knkt1_app,KNKT App/Dep,US-Class-D,,
knkt1_atis,http://d.liveatc.net/knkt1_atis,KNKT ATIS,US-Class-D,,
knkt1_twr,http://d.liveatc.net/knkt1_twr,KNKT Del/Gnd/Twr,US-Class-D,,
knkt1_sc,http://d.liveatc.net/knkt1_sc,KNKT Giant Killer/Misc,US-Class-D,,
knkt1_gnd,http://d.liveatc.net/knkt1_gnd,KNKT Ground,US-Class-D,,
knkx,http://d.liveatc.net/knkx,KNKX Del/Gnd/Twr,US-Class-D,,
korf_gk,http://d.liveatc.net/korf_gk,KNTU Giant Killer,US-Class-D,,
kntu1,http://d.liveatc.net/kntu1,KNTU Gnd/Twr/App/Radar,US-Class-D,,
knuq,http://d.liveatc.net/knuq,KNUQ Gnd/Twr,US-Class-D,,
knyl1_app,http://d.liveatc.net/knyl1_app,KNYL App/Dep,US-Class-D,,
knyl1_local,http://d.liveatc.net/knyl1_local,KNYL Del/Gnd/Twr,US-Class-D,,
koaj,http://d.liveatc.net/koaj,KOAJ Gnd/Twr,US-Class-D,,
kocf2,http://d.liveatc.net/kocf2,KOCF Gnd/Twr/App,US-Class-D,,
kofp2_ctaf,http://d.liveatc.net/kofp2_ctaf,KOFP CTAF,US-Class-D,,
kogb2,http://d.liveatc.net/kogb2,KOGB CTAF,US-Class-D,,
kojc1_app,http://d.liveatc.net/kojc1_app,KOJC App/Dep,US-Class-D,,
kojc1_atis,http://d.liveatc.net/kojc1_atis,KOJC ATIS,US-Class-D,,
kojc1,http://d.liveatc.net/kojc1,KOJC Gnd/Twr,US-Class-D,,
kolm1_gnd_twr,http://d.liveatc.net/kolm1_gnd_twr,KOLM Ground/Tower,US-Class-D,,
kolm1_app,http://d.liveatc.net/kolm1_app,Seattle App/Dep,US-Class-D,,
kgdm,http://d.liveatc.net/kgdm,KGDM/KORE CTAF,US-Class-D,,
kmht_murp_122800,http://d.liveatc.net/kmht_murp_122800,MA/NH CTAF 122.8,US-Class-D,,
kbos_area_ctaf,http://d.liveatc.net/kbos_area_ctaf,MA/NH/RI/CT Area CTAF,US-Class-D,,
kbos_area_ctaf,http://d.liveatc.net/kbos_area_ctaf,MA/NH/RI/CT Area CTAF,US-Class-D,,
kbos_area_ctaf,http://d.liveatc.net/kbos_area_ctaf,MA/NH/RI/CT Area CTAF,US-Class-D,,
korh_murp_atis,http://d.liveatc.net/korh_murp_atis,KORH ATIS,US-Class-D,,
korh_murp_app,http://d.liveatc.net/korh_murp_app,KORH Bradley App/Dep,US-Class-D,,
korh_murp_twr,http://d.liveatc.net/korh_murp_twr,KORH Tower,US-Class-D,,
kork,http://d.liveatc.net/kork,KORK CTAF/ZME,US-Class-D,,
kork_lcl_app,http://d.liveatc.net/kork_lcl_app,KORK/KLIT CTAF/Del/Gnd/Twr/App,US-Class-D,,
korl_kmco_app_135300,http://d.liveatc.net/korl_kmco_app_135300,KMCO App/Dep (North Satellite),US-Class-D,,
korl_atis,http://d.liveatc.net/korl_atis,KORL ATIS,US-Class-D,,
korl_gnd,http://d.liveatc.net/korl_gnd,KORL Del/Gnd,US-Class-D,,
